hersteller;name;typnr;kw;kraftstoff;anzahl
Mercedes-Benz;Amg C 43;GGH;270;b;793
Mercedes-Benz;Amg C 43;GGJ;270;b;869
Mercedes-Benz;Amg C 43;HSS;287;b;480
Mercedes-Benz;Amg C 43;HTR;287;b;304
Mercedes-Benz;Amg C 43;HTS;287;b;187
Mercedes-Benz;Amg C 43;HTT;287;b;323
Mercedes-Benz;Amg C 63;ELA;350;b;878
Mercedes-Benz;Amg C 63;ELD;350;b;964
Mercedes-Benz;Amg C 63;EXB;350;b;338
Mercedes-Benz;Amg C 63;FHM;350;b;181
Mercedes-Benz;Amg C 63 S;EKZ;375;b;313
Mercedes-Benz;Amg C 63 S;ELC;375;b;250
Mercedes-Benz;Amg C 63 S;EXC;375;b;268
Mercedes-Benz;Amg C 63 S;FHN;375;b;130
Mercedes-Benz;Amg C 63 S;GZI;375;b;413
Mercedes-Benz;Amg Cla 45;ESN;280;b;1454
Mercedes-Benz;Amg Cla 45;ESO;280;b;1276
Mercedes-Benz;Amg Cla 45;EXN;280;b;445
Mercedes-Benz;Amg Cla 45;EXO;280;b;503
Mercedes-Benz;Amg Cls 53 4Matic;HSJ;320;h;186
Mercedes-Benz;Amg C63;EKS;350;b;207
Mercedes-Benz;Amg E 43 4Matic;FZZ;295;b;652
Mercedes-Benz;Amg E 43 4Matic;GHI;295;b;1171
Mercedes-Benz;Amg E 53 4Matic;HQP;320;h;434
Mercedes-Benz;Amg E 53 4Matic;HQV;320;h;205
Mercedes-Benz;Amg E 53 4Matic;HSY;320;h;127
Mercedes-Benz;Amg E 53 4Matic;HSZ;320;h;136
Mercedes-Benz;Amg E 63;GXF;420;b;245
Mercedes-Benz;Amg E 63;HCV;420;b;200
Mercedes-Benz;Amg E 63 S;GXG;450;b;759
Mercedes-Benz;Amg E 63 S;HCW;450;b;982
Mercedes-Benz;Amg G 63;EYD;420;b;1764
Mercedes-Benz;Amg G 63;HPU;430;b;361
Mercedes-Benz;Amg Gla 45;ESP;280;b;505
Mercedes-Benz;Amg Gla 45;EXP;280;b;308
Mercedes-Benz;Amg Glc 63 S 4Matic;HHZ;375;b;302
Mercedes-Benz;Amg Glc 63 S 4Matic;HIB;375;b;650
Mercedes-Benz;Amg Glc 63 4Matic;HIA;350;b;254
Mercedes-Benz;Amg Gle 43;GGK;270;b;1220
Mercedes-Benz;Amg Gle 43;HGX;287;b;1070
Mercedes-Benz;Amg Gle 63;EQS;410;b;182
Mercedes-Benz;Amg Gle 63;ERV;410;b;129
Mercedes-Benz;Amg Gle 63 S;EQT;430;b;132
Mercedes-Benz;Amg Gle 63 S;ERW;430;b;101
Mercedes-Benz;Amg Gle 63 S;EUB;430;b;386
Mercedes-Benz;Amg Gle 63 S;HBL;430;b;181
Mercedes-Benz;Amg Gle 63 S;HBM;430;b;327
Mercedes-Benz;Amg Gls 63;FDX;430;b;177
Mercedes-Benz;Amg Gls 63;HBN;430;b;146
Mercedes-Benz;Amg Gt;AAG;340;b;556
Mercedes-Benz;Amg Gt;AAL;350;b;166
Mercedes-Benz;Amg Gt;AAO;350;b;397
Mercedes-Benz;Amg Gt C;AAI;410;b;927
Mercedes-Benz;Amg Gt C;AAN;410;b;187
Mercedes-Benz;Amg Gt R;AAK;430;b;663
Mercedes-Benz;Amg Gt S;AAH;375;b;1416
Mercedes-Benz;Amg Gt S;AAM;384;b;186
Mercedes-Benz;Amg Gt 63 S 4Matic+;HVV;470;b;143
Mercedes-Benz;Amg S 63 4Matic;HCO;450;b;367
Mercedes-Benz;Amg S 63 4Matic;HKZ;450;b;114
Mercedes-Benz;Amg Slc 43;EXA;270;b;815
Mercedes-Benz;Amg S63 4Matic;FWT;430;b;393
Mercedes-Benz;B 150;AMC;70;b;5522
Mercedes-Benz;B 150;332;70;b;2664
Mercedes-Benz;B 160;ESE;75;b;606
Mercedes-Benz;B 160 D;EVW;66;d;195
Mercedes-Benz;B 160 Cdi;DPI;66;d;268
Mercedes-Benz;B 170;AMD;85;b;18075
Mercedes-Benz;B 170;333;85;b;10890
Mercedes-Benz;B 180;BXT;90;b;31460
Mercedes-Benz;B 180;DPK;90;b;62464
Mercedes-Benz;B 180 D;ESF;80;d;11500
Mercedes-Benz;B 180 Cdi;AFE;80;d;21993
Mercedes-Benz;B 180 Cdi;ALZ;80;d;10808
Mercedes-Benz;B 180 Cdi;BXR;80;d;16248
Mercedes-Benz;B 180 Cdi;DJM;80;d;157
Mercedes-Benz;B 180 Cdi;DPG;80;d;1670
Mercedes-Benz;B 180 Cdi;DPJ;80;d;13308
Mercedes-Benz;B 180 Cdi;336;80;d;4791
Mercedes-Benz;B 200;AFJ;100;b;21257
Mercedes-Benz;B 200;AME;100;b;17413
Mercedes-Benz;B 200;BXU;115;b;16685
Mercedes-Benz;B 200;DPL;115;b;28142
Mercedes-Benz;B 200;334;100;b;9799
Mercedes-Benz;B 200 C;EWF;115;g;131
Mercedes-Benz;B 200 D;EVY;100;d;8110
Mercedes-Benz;B 200 D 4Matic;EVX;100;d;953
Mercedes-Benz;B 200 Cdi;AFF;103;d;8994
Mercedes-Benz;B 200 Cdi;AMA;103;d;8638
Mercedes-Benz;B 200 Cdi;BXS;100;d;8945
Mercedes-Benz;B 200 Cdi;DPH;100;d;5022
Mercedes-Benz;B 200 Cdi;EJU;100;d;2417
Mercedes-Benz;B 200 Cdi;337;103;d;4246
Mercedes-Benz;B 200 Cdi 4Matic;EJT;100;d;347
Mercedes-Benz;B 200 Natural Gas;DQM;115;g;363
Mercedes-Benz;B 200 Turbo;AFK;142;b;1097
Mercedes-Benz;B 200 Turbo;AMF;142;b;1672
Mercedes-Benz;B 200 Turbo;335;142;b;1989
Mercedes-Benz;B 220 D;EWA;130;d;2083
Mercedes-Benz;B 220 D;HQH;125;d;273
Mercedes-Benz;B 220 D 4Matic;EVZ;130;d;802
Mercedes-Benz;B 220 D 4Matic;HQG;125;d;154
Mercedes-Benz;B 220 Cdi;CRG;125;d;625
Mercedes-Benz;B 220 Cdi;DPP;125;d;1542
Mercedes-Benz;B 220 Cdi;EJW;130;d;782
Mercedes-Benz;B 220 Cdi 4Matic;EJV;130;d;343
Mercedes-Benz;B 220 4Matic;DQK;135;b;5401
Mercedes-Benz;B 250;CNR;155;b;852
Mercedes-Benz;B 250;DPN;155;b;2243
Mercedes-Benz;B 250 E;EWE;65;e;778
Mercedes-Benz;B 250 4Matic;EJG;155;b;892
Mercedes-Benz;C 160;AKF;90;b;585
Mercedes-Benz;C 160;EQD;95;b;164
Mercedes-Benz;C 160;EQI;95;b;202
Mercedes-Benz;C 160;338;90;b;982
Mercedes-Benz;C 180;BTW;115;b;3395
Mercedes-Benz;C 180;CNI;115;b;3444
Mercedes-Benz;C 180;DZD;115;b;24710
Mercedes-Benz;C 180;EIC;115;b;19027
Mercedes-Benz;C 180;EXD;115;b;2730
Mercedes-Benz;C 180;FHO;115;b;2906
Mercedes-Benz;C 180;324;90;b;18295
Mercedes-Benz;C 180;478;95;b;19495
Mercedes-Benz;C 180;494;95;b;922
Mercedes-Benz;C 180;501;95;b;6005
Mercedes-Benz;C 180;511;95;b;4261
Mercedes-Benz;C 180 D;EGX;85;d;1085
Mercedes-Benz;C 180 D;ERK;85;d;430
Mercedes-Benz;C 180 D;HSW;90;d;171
Mercedes-Benz;C 180 Bluetec;EGQ;85;d;118
Mercedes-Benz;C 180 Bluetec;EIG;85;d;305
Mercedes-Benz;C 180 Cdi;BPC;88;d;1494
Mercedes-Benz;C 180 Cdi;BPD;88;d;3805
Mercedes-Benz;C 180 Kompressor;AIF;105;b;5560
Mercedes-Benz;C 180 Kompressor;AKE;105;b;3389
Mercedes-Benz;C 180 Kompressor;AKO;105;b;4663
Mercedes-Benz;C 180 Kompressor;BEW;115;b;7329
Mercedes-Benz;C 180 Kompressor;BEX;115;b;790
Mercedes-Benz;C 180 Kompressor;566;105;b;22332
Mercedes-Benz;C 180 Kompressor;568;105;b;13031
Mercedes-Benz;C 200;CNJ;135;b;475
Mercedes-Benz;C 200;DZE;135;b;9852
Mercedes-Benz;C 200;EID;135;b;6610
Mercedes-Benz;C 200;EXE;135;b;2024
Mercedes-Benz;C 200;FHP;135;b;2432
Mercedes-Benz;C 200;HUH;135;h;953
Mercedes-Benz;C 200;HUK;135;h;628
Mercedes-Benz;C 200;HUN;135;h;600
Mercedes-Benz;C 200;HUQ;135;h;1879
Mercedes-Benz;C 200;325;100;b;4625
Mercedes-Benz;C 200;480;100;b;11146
Mercedes-Benz;C 200 D;EGZ;100;d;3366
Mercedes-Benz;C 200 D;ERB;100;d;7117
Mercedes-Benz;C 200 D;ERI;100;d;1546
Mercedes-Benz;C 200 D;ERJ;100;d;1208
Mercedes-Benz;C 200 D;HSK;110;d;1656
Mercedes-Benz;C 200 D;HSP;118;d;266
Mercedes-Benz;C 200 D;HVM;110;d;302
Mercedes-Benz;C 200 Bluetec;EGR;100;d;608
Mercedes-Benz;C 200 Bluetec;EIF;100;d;2116
Mercedes-Benz;C 200 Cdi;AGW;100;d;35563
Mercedes-Benz;C 200 Cdi;AIB;90;d;1511
Mercedes-Benz;C 200 Cdi;AKB;90;d;671
Mercedes-Benz;C 200 Cdi;AKK;90;d;3273
Mercedes-Benz;C 200 Cdi;BGZ;100;d;2103
Mercedes-Benz;C 200 Cdi;BHG;100;d;683
Mercedes-Benz;C 200 Cdi;395;75;d;2041
Mercedes-Benz;C 200 Cdi;396;75;d;1776
Mercedes-Benz;C 200 Cdi;470;85;d;7864
Mercedes-Benz;C 200 Cdi;514;85;d;4266
Mercedes-Benz;C 200 Cdi;915;90;d;10083
Mercedes-Benz;C 200 Cdi;916;90;d;10693
Mercedes-Benz;C 200 Cdi;917;90;d;1618
Mercedes-Benz;C 200 Kompressor;AIE;120;b;1739
Mercedes-Benz;C 200 Kompressor;AKD;120;b;1381
Mercedes-Benz;C 200 Kompressor;AKN;120;b;1904
Mercedes-Benz;C 200 Kompressor;BDX;135;b;10246
Mercedes-Benz;C 200 Kompressor;BEB;135;b;453
Mercedes-Benz;C 200 Kompressor;341;141;b;103
Mercedes-Benz;C 200 Kompressor;473;120;b;15280
Mercedes-Benz;C 200 Kompressor;491;120;b;1545
Mercedes-Benz;C 200 Kompressor;502;120;b;6882
Mercedes-Benz;C 200 Kompressor;510;120;b;3843
Mercedes-Benz;C 200 Kompressor;567;120;b;10816
Mercedes-Benz;C 200 Kompressor;569;120;b;6237
Mercedes-Benz;C 200 4Matic;EQE;135;b;1820
Mercedes-Benz;C 200 4Matic;EQJ;135;b;1164
Mercedes-Benz;C 200 4Matic;FHQ;135;b;525
Mercedes-Benz;C 200 4Matic;FHY;135;b;233
Mercedes-Benz;C 200 4Matic;HUI;135;h;316
Mercedes-Benz;C 200 4Matic;HUL;135;h;108
Mercedes-Benz;C 200 4Matic;HUR;135;h;798
Mercedes-Benz;C 220 D;EHA;125;d;29196
Mercedes-Benz;C 220 D;ERG;120;d;108
Mercedes-Benz;C 220 D;ERH;125;d;8571
Mercedes-Benz;C 220 D;EXF;125;d;1402
Mercedes-Benz;C 220 D;FHR;125;d;1125
Mercedes-Benz;C 220 D;HSO;143;d;5134
Mercedes-Benz;C 220 D;HTH;143;d;180
Mercedes-Benz;C 220 D;HTI;143;d;1161
Mercedes-Benz;C 220 D;HTJ;143;d;292
Mercedes-Benz;C 220 D 4Matic;EQF;125;d;5215
Mercedes-Benz;C 220 D 4Matic;EQK;125;d;1148
Mercedes-Benz;C 220 D 4Matic;FHS;125;d;292
Mercedes-Benz;C 220 D 4Matic;FHZ;125;d;156
Mercedes-Benz;C 220 D 4Matic;HSN;143;d;1545
Mercedes-Benz;C 220 D 4Matic;HTG;143;d;310
Mercedes-Benz;C 220 Bluetec;BQB;120;d;149
Mercedes-Benz;C 220 Bluetec;DZG;125;d;8911
Mercedes-Benz;C 220 Bluetec;EIB;125;d;10727
Mercedes-Benz;C 220 Cdi;ABF;125;d;22261
Mercedes-Benz;C 220 Cdi;AGX;125;d;56009
Mercedes-Benz;C 220 Cdi;AGY;120;d;194
Mercedes-Benz;C 220 Cdi;AIA;110;d;2373
Mercedes-Benz;C 220 Cdi;AKA;110;d;1035
Mercedes-Benz;C 220 Cdi;AKJ;110;d;7046
Mercedes-Benz;C 220 Cdi;AKL;100;d;120
Mercedes-Benz;C 220 Cdi;BDY;125;d;8378
Mercedes-Benz;C 220 Cdi;BHH;125;d;1467
Mercedes-Benz;C 220 Cdi;BUB;125;d;3563
Mercedes-Benz;C 220 Cdi;266;110;d;9169
Mercedes-Benz;C 220 Cdi;268;110;d;1847
Mercedes-Benz;C 220 Cdi;269;110;d;14145
Mercedes-Benz;C 220 Cdi;379;92;d;4771
Mercedes-Benz;C 220 Cdi;472;105;d;12786
Mercedes-Benz;C 220 Cdi;499;105;d;3102
Mercedes-Benz;C 220 Cdi;513;105;d;11308
Mercedes-Benz;C 220 Cdi;519;100;d;105
Mercedes-Benz;C 220 Cdi 4Matic;DJN;125;d;114
Mercedes-Benz;C 220 Cdi 4Matic;DJO;125;d;755
Mercedes-Benz;C 220 Diesel;327;70;d;550
Mercedes-Benz;C 220 Turbodiesel;380;92;d;3416
Mercedes-Benz;C 230;AIG;150;b;534
Mercedes-Benz;C 230;AKG;150;b;440
Mercedes-Benz;C 230;AKP;150;b;602
Mercedes-Benz;C 230;BHA;150;b;949
Mercedes-Benz;C 230;BHD;150;b;172
Mercedes-Benz;C 230;326;110;b;970
Mercedes-Benz;C 230;349;150;b;803
Mercedes-Benz;C 230;352;150;b;374
Mercedes-Benz;C 230;354;150;b;694
Mercedes-Benz;C 230;499;110;b;881
Mercedes-Benz;C 230 Kompressor;264;141;b;842
Mercedes-Benz;C 230 Kompressor;265;141;b;572
Mercedes-Benz;C 230 Kompressor;355;142;b;638
Mercedes-Benz;C 230 Kompressor;496;142;b;1310
Mercedes-Benz;C 230 Kompressor;503;145;b;1942
Mercedes-Benz;C 230 Kompressor;570;141;b;1022
Mercedes-Benz;C 240;354;125;b;2403
Mercedes-Benz;C 240;357;125;b;3103
Mercedes-Benz;C 240;475;125;b;5765
Mercedes-Benz;C 240;492;125;b;522
Mercedes-Benz;C 240;509;125;b;1690
Mercedes-Benz;C 240 4-Matic;583;125;b;299
Mercedes-Benz;C 240 4-Matic;586;125;b;304
Mercedes-Benz;C 250;BTX;150;b;2040
Mercedes-Benz;C 250;DZF;155;b;3202
Mercedes-Benz;C 250;EIE;155;b;4002
Mercedes-Benz;C 250;EXK;155;b;1483
Mercedes-Benz;C 250;FHT;155;b;937
Mercedes-Benz;C 250 D;EHC;150;d;5118
Mercedes-Benz;C 250 D;ERD;150;d;1414
Mercedes-Benz;C 250 D;EXG;150;d;834
Mercedes-Benz;C 250 D;FHU;150;d;368
Mercedes-Benz;C 250 D 4Matic;EHB;150;d;4864
Mercedes-Benz;C 250 D 4Matic;ERE;150;d;1007
Mercedes-Benz;C 250 D 4Matic;FIA;150;d;216
Mercedes-Benz;C 250 Bluetec;DZH;150;d;882
Mercedes-Benz;C 250 Bluetec;EHY;150;d;2850
Mercedes-Benz;C 250 Bluetec 4Matic;EGS;150;d;460
Mercedes-Benz;C 250 Bluetec 4Matic;EHZ;150;d;1045
Mercedes-Benz;C 250 Cdi;BGA;150;d;3181
Mercedes-Benz;C 250 Cdi;BIJ;150;d;7961
Mercedes-Benz;C 250 Cdi;BUC;150;d;1461
Mercedes-Benz;C 250 Cdi 4Matic;BMN;150;d;1126
Mercedes-Benz;C 250 Cdi 4Matic;BMR;150;d;3435
Mercedes-Benz;C 250 Turbodiesel;328;110;d;541
Mercedes-Benz;C 250 Turbodiesel;497;110;d;591
Mercedes-Benz;C 270 Cdi;477;125;d;2027
Mercedes-Benz;C 270 Cdi;512;125;d;3793
Mercedes-Benz;C 280;AIH;170;b;247
Mercedes-Benz;C 280;AKQ;170;b;646
Mercedes-Benz;C 280;BDZ;170;b;1653
Mercedes-Benz;C 280;350;170;b;419
Mercedes-Benz;C 280;355;170;b;493
Mercedes-Benz;C 280;356;145;b;764
Mercedes-Benz;C 280;358;145;b;767
Mercedes-Benz;C 280 4Matic;AKR;170;b;149
Mercedes-Benz;C 280 4Matic;BHB;170;b;161
Mercedes-Benz;C 280 4Matic;391;170;b;147
Mercedes-Benz;C 280 4Matic;393;170;b;104
Mercedes-Benz;C 300;EQG;180;b;1326
Mercedes-Benz;C 300;EQL;180;b;695
Mercedes-Benz;C 300;EXH;180;b;1208
Mercedes-Benz;C 300;FHV;180;b;785
Mercedes-Benz;C 300;HSM;190;b;1252
Mercedes-Benz;C 300;HTD;190;b;725
Mercedes-Benz;C 300;HTE;190;b;454
Mercedes-Benz;C 300;HTF;190;b;269
Mercedes-Benz;C 300 D;HSV;180;d;131
Mercedes-Benz;C 300 D 4Matic;HSU;180;d;206
Mercedes-Benz;C 300 H;EQZ;150;h;524
Mercedes-Benz;C 300 H;ERF;150;h;170
Mercedes-Benz;C 32 Amg;507;260;b;283
Mercedes-Benz;C 32 Amg Kompressor;506;260;b;179
Mercedes-Benz;C 320;476;160;b;2909
Mercedes-Benz;C 320;508;160;b;1149
Mercedes-Benz;C 320;968;160;b;378
Mercedes-Benz;C 320 Cdi;AID;165;d;263
Mercedes-Benz;C 320 Cdi;AKM;165;d;763
Mercedes-Benz;C 320 Cdi;BEA;165;d;1045
Mercedes-Benz;C 320 Cdi;BHI;165;d;272
Mercedes-Benz;C 320 Cdi;328;165;d;589
Mercedes-Benz;C 320 Cdi;329;165;d;1273
Mercedes-Benz;C 320 Cdi 4Matic;BHV;165;d;158
Mercedes-Benz;C 320 4-Matic;584;160;b;295
Mercedes-Benz;C 320 4-Matic;587;160;b;315
Mercedes-Benz;C 350;ABO;200;b;479
Mercedes-Benz;C 350;AHF;200;b;535
Mercedes-Benz;C 350;AKH;200;b;134
Mercedes-Benz;C 350;AKS;200;b;153
Mercedes-Benz;C 350;BDW;200;b;860
Mercedes-Benz;C 350;BTE;225;b;813
Mercedes-Benz;C 350;BTG;225;b;763
Mercedes-Benz;C 350;BTY;225;b;934
Mercedes-Benz;C 350;351;200;b;163
Mercedes-Benz;C 350;353;200;b;147
Mercedes-Benz;C 350;356;200;b;142
Mercedes-Benz;C 350 E;ELE;155;h;578
Mercedes-Benz;C 350 E;ELF;155;h;1764
Mercedes-Benz;C 350 Cdi;BMO;170;d;981
Mercedes-Benz;C 350 Cdi;BMS;170;d;735
Mercedes-Benz;C 350 Cdi;BVC;195;d;1965
Mercedes-Benz;C 350 Cdi;BVL;195;d;794
Mercedes-Benz;C 350 4Matic;ABP;200;b;204
Mercedes-Benz;C 350 4Matic;BTF;225;b;612
Mercedes-Benz;C 36 Amg;485;206;b;142
Mercedes-Benz;C 400 4Matic;EHM;245;b;1444
Mercedes-Benz;C 400 4Matic;EHN;245;b;2704
Mercedes-Benz;C 400 4Matic;FHW;245;b;681
Mercedes-Benz;C 400 4Matic;FIB;245;b;621
Mercedes-Benz;C 43 Amg;373;225;b;153
Mercedes-Benz;C 43 Amg;374;225;b;183
Mercedes-Benz;C 450 4Matic;EQH;270;b;1141
Mercedes-Benz;C 450 4Matic;EQM;270;b;644
Mercedes-Benz;C 55 Amg;267;270;b;112
Mercedes-Benz;C 55 Amg;270;270;b;142
Mercedes-Benz;C 63 Amg;ABQ;336;b;647
Mercedes-Benz;C 63 Amg;AHG;336;b;656
Mercedes-Benz;C 63 Amg;BTZ;336;b;345
Mercedes-Benz;Citan;CUM;55;d;513
Mercedes-Benz;Citan;CUN;66;d;4742
Mercedes-Benz;Citan;DFA;81;d;9960
Mercedes-Benz;Citan;DFB;84;b;3031
Mercedes-Benz;Cl 420;481;205;b;221
Mercedes-Benz;Cl 500;ADT;285;b;422
Mercedes-Benz;Cl 500;AKO;320;b;227
Mercedes-Benz;Cl 500;ATR;285;b;1042
Mercedes-Benz;Cl 500;429;220;b;215
Mercedes-Benz;Cl 500;430;225;b;1764
Mercedes-Benz;Cl 500;448;235;b;609
Mercedes-Benz;Cl 500 4Matic;BDR;285;b;165
Mercedes-Benz;Cl 500 4Matic;BIS;320;b;322
Mercedes-Benz;Cl 55 Amg;452;265;b;132
Mercedes-Benz;Cl 55 Amg;574;368;b;127
Mercedes-Benz;Cl 600;ADW;380;b;100
Mercedes-Benz;Cl 600;ATS;380;b;194
Mercedes-Benz;Cl 600;431;270;b;349
Mercedes-Benz;Cl 600;575;368;b;144
Mercedes-Benz;Cla 180;DEG;90;b;1111
Mercedes-Benz;Cla 180;DQD;90;b;11802
Mercedes-Benz;Cla 180;ELG;90;b;10422
Mercedes-Benz;Cla 180 D;ESG;80;d;1355
Mercedes-Benz;Cla 180 D;ESH;80;d;445
Mercedes-Benz;Cla 180 Cdi;DXL;80;d;204
Mercedes-Benz;Cla 200;DEH;115;b;1020
Mercedes-Benz;Cla 200;DQE;115;b;8636
Mercedes-Benz;Cla 200;ELH;115;b;8980
Mercedes-Benz;Cla 200 D;ELI;100;d;4150
Mercedes-Benz;Cla 200 D;EVM;100;d;1291
Mercedes-Benz;Cla 200 D 4Matic;EQN;100;d;119
Mercedes-Benz;Cla 200 D 4Matic;ESQ;100;d;422
Mercedes-Benz;Cla 200 Cdi;DQC;100;d;565
Mercedes-Benz;Cla 200 Cdi;EHF;100;d;482
Mercedes-Benz;Cla 200 Cdi;ENB;100;d;590
Mercedes-Benz;Cla 220 D;ELJ;130;d;4195
Mercedes-Benz;Cla 220 D;EVN;130;d;1595
Mercedes-Benz;Cla 220 D;HQB;125;d;730
Mercedes-Benz;Cla 220 D;HQD;125;d;248
Mercedes-Benz;Cla 220 D 4Matic;EQO;130;d;349
Mercedes-Benz;Cla 220 D 4Matic;ESR;130;d;1306
Mercedes-Benz;Cla 220 D 4Matic;HQA;125;d;190
Mercedes-Benz;Cla 220 Cdi;DEJ;125;d;582
Mercedes-Benz;Cla 220 Cdi;DQI;125;d;1760
Mercedes-Benz;Cla 220 Cdi;EJS;130;d;648
Mercedes-Benz;Cla 220 Cdi;ENC;130;d;1134
Mercedes-Benz;Cla 220 Cdi 4Matic;EJR;130;d;123
Mercedes-Benz;Cla 220 4Matic;FHG;135;b;1298
Mercedes-Benz;Cla 220 4Matic;FHH;135;b;584
Mercedes-Benz;Cla 250;DEI;155;b;349
Mercedes-Benz;Cla 250;DQG;155;b;1762
Mercedes-Benz;Cla 250;ELK;155;b;1404
Mercedes-Benz;Cla 250;ESI;160;b;631
Mercedes-Benz;Cla 250 4Matic;DQF;155;b;849
Mercedes-Benz;Cla 250 4Matic;ELL;155;b;1001
Mercedes-Benz;Cla 250 4Matic;ESS;160;b;842
Mercedes-Benz;Cla 250 4Matic;EST;160;b;597
Mercedes-Benz;Cla 45 Amg 4Matic;DQH;265;b;431
Mercedes-Benz;Cla 45 Amg 4Matic;DUZ;265;b;255
Mercedes-Benz;Cla 45 Amg 4Matic;ELN;265;b;168
Mercedes-Benz;Cla 45 Amg 4Matic;EPU;265;b;108
Mercedes-Benz;Clc 160;BGN;95;b;345
Mercedes-Benz;Clc 200 Kompressor;AGH;135;b;2279
Mercedes-Benz;Clk 200;349;100;b;10452
Mercedes-Benz;Clk 200;388;100;b;3350
Mercedes-Benz;Clk 200 Cgi Kompressor;592;125;b;107
Mercedes-Benz;Clk 200 Kompressor;ACL;120;b;1728
Mercedes-Benz;Clk 200 Kompressor;ACR;120;b;1777
Mercedes-Benz;Clk 200 Kompressor;AZV;135;b;1277
Mercedes-Benz;Clk 200 Kompressor;AZW;135;b;1780
Mercedes-Benz;Clk 200 Kompressor;350;141;b;231
Mercedes-Benz;Clk 200 Kompressor;486;120;b;4555
Mercedes-Benz;Clk 200 Kompressor;487;120;b;4451
Mercedes-Benz;Clk 200 Kompressor;559;120;b;9563
Mercedes-Benz;Clk 200 Kompressor;947;120;b;6974
Mercedes-Benz;Clk 220 Cdi;ACI;110;d;748
Mercedes-Benz;Clk 220 Cdi;AGI;110;d;356
Mercedes-Benz;Clk 220 Cdi;371;110;d;271
Mercedes-Benz;Clk 230 Kompressor;351;142;b;5833
Mercedes-Benz;Clk 230 Kompressor;389;142;b;3962
Mercedes-Benz;Clk 230 Kompressor;488;145;b;2429
Mercedes-Benz;Clk 230 Kompressor;489;145;b;3065
Mercedes-Benz;Clk 240;560;125;b;3766
Mercedes-Benz;Clk 240;949;125;b;1200
Mercedes-Benz;Clk 270 Cdi;590;125;d;1506
Mercedes-Benz;Clk 280;ACM;170;b;1023
Mercedes-Benz;Clk 280;ACS;170;b;1166
Mercedes-Benz;Clk 280;AGM;170;b;302
Mercedes-Benz;Clk 280;AGS;170;b;624
Mercedes-Benz;Clk 280;374;170;b;393
Mercedes-Benz;Clk 280;376;170;b;291
Mercedes-Benz;Clk 320;352;160;b;7337
Mercedes-Benz;Clk 320;390;160;b;4874
Mercedes-Benz;Clk 320;562;160;b;3800
Mercedes-Benz;Clk 320;955;160;b;2430
Mercedes-Benz;Clk 320 Cdi;ACK;165;d;760
Mercedes-Benz;Clk 320 Cdi;ACQ;165;d;1112
Mercedes-Benz;Clk 320 Cdi;AGK;165;d;218
Mercedes-Benz;Clk 320 Cdi;AGQ;165;d;608
Mercedes-Benz;Clk 320 Cdi;373;165;d;260
Mercedes-Benz;Clk 320 Cdi;395;165;d;191
Mercedes-Benz;Clk 350;ACN;200;b;426
Mercedes-Benz;Clk 350;ACT;200;b;596
Mercedes-Benz;Clk 350;AGN;200;b;118
Mercedes-Benz;Clk 350;AGT;200;b;267
Mercedes-Benz;Clk 350;375;200;b;262
Mercedes-Benz;Clk 350;377;200;b;290
Mercedes-Benz;Clk 430;391;205;b;980
Mercedes-Benz;Clk 430;427;205;b;556
Mercedes-Benz;Clk 500;AJX;285;b;170
Mercedes-Benz;Clk 500;563;225;b;918
Mercedes-Benz;Clk 500;956;225;b;537
Mercedes-Benz;Clk 55 Amg;428;255;b;120
Mercedes-Benz;Clk 55 Amg;593;270;b;104
Mercedes-Benz;Cls 300 D;HQJ;180;d;231
Mercedes-Benz;Cls 320 Cdi;AGZ;165;d;1919
Mercedes-Benz;Cls 320 Cdi;414;165;d;831
Mercedes-Benz;Cls 350;BSK;225;b;1283
Mercedes-Benz;Cls 350;CNW;225;b;415
Mercedes-Benz;Cls 350;312;200;b;3625
Mercedes-Benz;Cls 350 D 4Matic;ERL;190;d;1208
Mercedes-Benz;Cls 350 D 4Matic;ERM;190;d;564
Mercedes-Benz;Cls 350 D 4Matic;HOH;210;d;893
Mercedes-Benz;Cls 350 Bluetec;BSM;185;d;156
Mercedes-Benz;Cls 350 Cdi;BSY;195;d;3055
Mercedes-Benz;Cls 350 Cdi;CNU;195;d;1575
Mercedes-Benz;Cls 350 Cdi 4Matic;BZX;195;d;1023
Mercedes-Benz;Cls 350 Cdi 4Matic;CQX;195;d;1338
Mercedes-Benz;Cls 350 Cgi;AAD;215;b;1208
Mercedes-Benz;Cls 350 Cgi;AIO;215;b;1342
Mercedes-Benz;Cls 400;EGM;245;b;246
Mercedes-Benz;Cls 400;EGP;245;b;144
Mercedes-Benz;Cls 400 D 4Matic;HOI;250;d;894
Mercedes-Benz;Cls 400 4Matic;EGN;245;b;312
Mercedes-Benz;Cls 400 4Matic;EGO;245;b;385
Mercedes-Benz;Cls 450 4Matic;HOJ;270;h;1155
Mercedes-Benz;Cls 500;AAE;285;b;394
Mercedes-Benz;Cls 500;AHC;285;b;514
Mercedes-Benz;Cls 500;BUF;300;b;439
Mercedes-Benz;Cls 500;CNX;300;b;149
Mercedes-Benz;Cls 500;313;225;b;1300
Mercedes-Benz;Cls 500 4Matic;BZY;300;b;736
Mercedes-Benz;Cls 500 4Matic;CQY;300;b;533
Mercedes-Benz;Cls 55 Amg;314;350;b;226
Mercedes-Benz;Cls63 Amg;BCP;378;b;113
